backlog_id,source_record_id,function_code,function_name,market_category,vendor,product_or_suite,product_module_or_workspace,exact_operation_or_task,input_objects_or_data,output_work_product,lifecycle_or_status_model,review_approval_authority,audit_evidence,integration_formats,nublox_native_requirement,verification_status,source_url,verified_date
ENT-MTB-0290,MTR-0290,F27,"Portfolio, Programme & Project Management","Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects",Oracle,Oracle Primavera Cloud,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F27 Portfolio, Programme & Project Management.",RESEARCH_PENDING,https://www.oracle.com/,2026-09-21
ENT-MTB-0291,MTR-0291,F27,"Portfolio, Programme & Project Management","Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects",Oracle,Oracle Primavera Unifier,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F27 Portfolio, Programme & Project Management.",RESEARCH_PENDING,https://www.oracle.com/,2026-09-21
ENT-MTB-0292,MTR-0292,F27,"Portfolio, Programme & Project Management","Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects",Microsoft,Microsoft Project / Planner,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F27 Portfolio, Programme & Project Management.",RESEARCH_PENDING,https://www.microsoft.com/en-us/dynamics-365,2026-09-21
ENT-MTB-0293,MTR-0293,F27,"Portfolio, Programme & Project Management","Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects",Planview,Planview,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F27 Portfolio, Programme & Project Management.",RESEARCH_PENDING,https://www.planview.com/,2026-09-21
ENT-MTB-0294,MTR-0294,F27,"Portfolio, Programme & Project Management","Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects",Smartsheet,Smartsheet,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F27 Portfolio, Programme & Project Management.",RESEARCH_PENDING,https://www.smartsheet.com/,2026-09-21
ENT-MTB-0295,MTR-0295,F27,"Portfolio, Programme & Project Management","Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects",Procore,Procore,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F27 Portfolio, Programme & Project Management.",RESEARCH_PENDING,https://www.procore.com/,2026-09-21
ENT-MTB-0296,MTR-0296,F27,"Portfolio, Programme & Project Management","Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects",Autodesk,Autodesk Build,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F27 Portfolio, Programme & Project Management.",RESEARCH_PENDING,https://www.autodesk.com/,2026-09-21
ENT-MTB-0297,MTR-0297,F27,"Portfolio, Programme & Project Management","Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects",Asite,Asite,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F27 Portfolio, Programme & Project Management.",RESEARCH_PENDING,https://www.asite.com/,2026-09-21
ENT-MTB-0298,MTR-0298,F27,"Portfolio, Programme & Project Management","Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects",Trimble,Trimble ProjectSight,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F27 Portfolio, Programme & Project Management.",RESEARCH_PENDING,https://www.trimble.com/,2026-09-21
ENT-MTB-0299,MTR-0299,F27,"Portfolio, Programme & Project Management","Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects",Elecosoft,Asta Powerproject,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F27 Portfolio, Programme & Project Management.",RESEARCH_PENDING,https://www.elecosoft.com/,2026-09-21
ENT-MTB-0300,MTR-0300,F27,"Portfolio, Programme & Project Management","Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects",Bentley Systems,Bentley SYNCHRO,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F27 Portfolio, Programme & Project Management.",RESEARCH_PENDING,https://www.bentley.com/,2026-09-21
ENT-MTB-0301,MTR-0301,F27,"Portfolio, Programme & Project Management","Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects",Hexagon,Hexagon EcoSys,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F27 Portfolio, Programme & Project Management.",RESEARCH_PENDING,https://hexagon.com/,2026-09-21
ENT-MTB-0302,MTR-0302,F27,"Portfolio, Programme & Project Management","Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects",Safran,Safran Project,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F27 Portfolio, Programme & Project Management.",RESEARCH_PENDING,https://www.safran.com/,2026-09-21
ENT-MTB-0303,MTR-0303,F27,"Portfolio, Programme & Project Management","Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects",Deltek,Deltek Cobra,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F27 Portfolio, Programme & Project Management.",RESEARCH_PENDING,https://www.deltek.com/,2026-09-21
ENT-MTB-0304,MTR-0304,F27,"Portfolio, Programme & Project Management","Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects",monday.com,monday.com,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F27 Portfolio, Programme & Project Management.",RESEARCH_PENDING,https://monday.com/,2026-09-21
ENT-MTB-0305,MTR-0305,F27,"Portfolio, Programme & Project Management","Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects",Wrike,Wrike,PENDING_MODULE_VERIFICATION,PENDING_OPERATION_VERIFICATION,PENDING,PENDING,PENDING,PENDING,PENDING,PENDING,"Provide native governed capability for Portfolio, programme, project, scheduling, cost, resources, controls, delivery, collaboration and capital projects, with structured business objects, lifecycle/status, responsibility/authority, review/approval, audit evidence, reporting and integration semantics appropriate to F27 Portfolio, Programme & Project Management.",RESEARCH_PENDING,https://www.wrike.com/,2026-09-21
