source_job_profile_id,source_title,source_level,job_family_id,function_ids,subfunction_ids,source_activity_count,candidate_expected_outputs,employment_archetype_ids,employment_archetype_titles,observed_mapping_states,reconciliation_state,reconciliation_rationale,next_action
JP-F28-FUNCTION-LEAD,Head of Change & Transformation,head,JF-F28,F28,F28.01|F28.02|F28.03|F28.04|F28.05|F28.06|F28.07|F28.08,29,"Change & Transformation Management strategy and operating plan | Function policies, standards and governance decisions | Resource and investment priorities | Performance, risk and assurance reporting | Improvement and capability roadmap",,,,reconciled-retain-employment-profile-head,The generated function-lead profile represents a coherent reusable senior leadership employment role accountable across the function. Retain as a candidate Job Profile; its function scope defines accountability provenance and does not grant permissions or delegated authority.,decompose-head-role-work-products-governance-decisions-performance-and-handoffs
JP-F28.01-PROFESSIONAL,Transformation Director,professional,JF-F28,F28,F28.01,3,"Transformation Strategy plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F28.02-PROFESSIONAL,Change Analyst,professional,JF-F28,F28,F28.02,4,"Change Impact Assessment plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F28.03-PROFESSIONAL,Change Stakeholder Manager,professional,JF-F28,F28,F28.03,3,"Stakeholder Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F28.04-PROFESSIONAL,Change Communications Manager,professional,JF-F28,F28,F28.04,3,"Change Communications plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F28.05-PROFESSIONAL,Change Readiness & Training Lead,professional,JF-F28,F28,F28.05,4,"Training / Readiness plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F28.06-PROFESSIONAL,Adoption Manager,professional,JF-F28,F28,F28.06,4,"Adoption Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F28.07-PROFESSIONAL,Organisational Transition Manager,professional,JF-F28,F28,F28.07,4,"Organisational Transition plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F28.08-PROFESSIONAL,Benefits Realisation Manager,professional,JF-F28,F28,F28.08,4,"Benefits Tracking plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F29-FUNCTION-LEAD,Head of Business Process & Continuous Improvement,head,JF-F29,F29,F29.01|F29.02|F29.03|F29.04|F29.05|F29.06|F29.07|F29.08|F29.09|F29.10,39,"Business Process & Continuous Improvement strategy and operating plan | Function policies, standards and governance decisions | Resource and investment priorities | Performance, risk and assurance reporting | Improvement and capability roadmap",,,,reconciled-retain-employment-profile-head,The generated function-lead profile represents a coherent reusable senior leadership employment role accountable across the function. Retain as a candidate Job Profile; its function scope defines accountability provenance and does not grant permissions or delegated authority.,decompose-head-role-work-products-governance-decisions-performance-and-handoffs
JP-F29.01-PROFESSIONAL,Business Process Architect,professional,JF-F29,F29,F29.01,3,"Process Architecture plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F29.02-PROFESSIONAL,Process Governance Manager,professional,JF-F29,F29,F29.02,3,"Process Ownership plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F29.03-PROFESSIONAL,Business Process Analyst,professional,JF-F29,F29,F29.03,3,"Process Modelling plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-compose-into-business-process-analyst,Process Modelling and Process Analysis are complementary accountabilities of one Business Process Analyst employment role.,compose-f29-03-and-f29-04-activities-into-one-job-profile
JP-F29.04-PROFESSIONAL,Business Process Analyst,professional,JF-F29,F29,F29.04,5,"Process Analysis plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,reconciled-compose-into-business-process-analyst,Process Modelling and Process Analysis are complementary accountabilities of one Business Process Analyst employment role.,compose-f29-03-and-f29-04-activities-into-one-job-profile
JP-F29.05-PROFESSIONAL,Process Improvement Specialist,professional,JF-F29,F29,F29.05,4,"Process Redesign plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
JP-F29.06-PROFESSIONAL,SOP & Process Documentation Specialist,professional,JF-F29,F29,F29.06,5,"SOP Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",,,,candidate-unreconciled-source-profile,No Wave 1-4 employment archetype currently references this function-derived source profile.,assess-retain-compose-or-functional-role-provenance
