job_profile_id,source_status,title,job_family_id,level,purpose,function_ids,subfunction_ids,primary_functional_role_ids,secondary_functional_role_ids,source_activity_count,candidate_expected_outputs,work_product_decomposition_state,authoring_mode_state,canonical_mapping_state,job_workbench_state,role_acceptance_state,source_repository,source_profile_path,source_profile_sha,source_role_path,source_role_sha
JP-F25-FUNCTION-LEAD,candidate,"Head of Communications, Public Affairs & Investor Relations",JF-F25,head,"Provide accountable leadership for Communications, Public Affairs & Investor Relations, establishing direction, governance, resources, controls and performance expectations across the function.",F25,F25.01|F25.02|F25.03|F25.04|F25.05|F25.06|F25.07|F25.08|F25.09|F25.10|F25.11|F25.12,FR-F25.01|FR-F25.02|FR-F25.03|FR-F25.04|FR-F25.05|FR-F25.06|FR-F25.07|FR-F25.08|FR-F25.09|FR-F25.10|FR-F25.11|FR-F25.12,,44,"Communications, Public Affairs & Investor Relations strategy and operating plan | Function policies, standards and governance decisions | Resource and investment priorities | Performance, risk and assurance reporting | Improvement and capability roadmap",required,unclassified,unmapped,not-designed,not-tested,8140spitt/NuBlox-Digital-Applications,docs/architecture/job-architecture/generated/job-profiles.generated.json,1818ff2048cb3969ff588e733fd634963e0b6587,docs/architecture/job-architecture/generated/functional-roles.generated.json,26fb7ed859f9b14dc4c1778b174aa476ab53b7e8
JP-F25.01-PROFESSIONAL,candidate,Corporate Communications Manager,JF-F25,professional,"Perform and continuously improve corporate communications work within Communications, Public Affairs & Investor Relations, producing controlled, timely and decision-useful outcomes.",F25,F25.01,FR-F25.01,,3,"Corporate Communications plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",required,unclassified,unmapped,not-designed,not-tested,8140spitt/NuBlox-Digital-Applications,docs/architecture/job-architecture/generated/job-profiles.generated.json,1818ff2048cb3969ff588e733fd634963e0b6587,docs/architecture/job-architecture/generated/functional-roles.generated.json,26fb7ed859f9b14dc4c1778b174aa476ab53b7e8
JP-F25.02-PROFESSIONAL,candidate,Internal Communications Manager,JF-F25,professional,"Perform and continuously improve internal communications work within Communications, Public Affairs & Investor Relations, producing controlled, timely and decision-useful outcomes.",F25,F25.02,FR-F25.02,,4,"Internal Communications plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",required,unclassified,unmapped,not-designed,not-tested,8140spitt/NuBlox-Digital-Applications,docs/architecture/job-architecture/generated/job-profiles.generated.json,1818ff2048cb3969ff588e733fd634963e0b6587,docs/architecture/job-architecture/generated/functional-roles.generated.json,26fb7ed859f9b14dc4c1778b174aa476ab53b7e8
JP-F25.03-PROFESSIONAL,candidate,Media Relations Manager,JF-F25,professional,"Perform and continuously improve media relations work within Communications, Public Affairs & Investor Relations, producing controlled, timely and decision-useful outcomes.",F25,F25.03,FR-F25.03,,4,"Media Relations plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",required,unclassified,unmapped,not-designed,not-tested,8140spitt/NuBlox-Digital-Applications,docs/architecture/job-architecture/generated/job-profiles.generated.json,1818ff2048cb3969ff588e733fd634963e0b6587,docs/architecture/job-architecture/generated/functional-roles.generated.json,26fb7ed859f9b14dc4c1778b174aa476ab53b7e8
JP-F25.04-PROFESSIONAL,candidate,Public Relations Manager,JF-F25,professional,"Perform and continuously improve public relations work within Communications, Public Affairs & Investor Relations, producing controlled, timely and decision-useful outcomes.",F25,F25.04,FR-F25.04,,3,"Public Relations plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",required,unclassified,unmapped,not-designed,not-tested,8140spitt/NuBlox-Digital-Applications,docs/architecture/job-architecture/generated/job-profiles.generated.json,1818ff2048cb3969ff588e733fd634963e0b6587,docs/architecture/job-architecture/generated/functional-roles.generated.json,26fb7ed859f9b14dc4c1778b174aa476ab53b7e8
JP-F25.05-PROFESSIONAL,candidate,Reputation Manager,JF-F25,professional,"Perform and continuously improve reputation management work within Communications, Public Affairs & Investor Relations, producing controlled, timely and decision-useful outcomes.",F25,F25.05,FR-F25.05,,4,"Reputation Management plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",required,unclassified,unmapped,not-designed,not-tested,8140spitt/NuBlox-Digital-Applications,docs/architecture/job-architecture/generated/job-profiles.generated.json,1818ff2048cb3969ff588e733fd634963e0b6587,docs/architecture/job-architecture/generated/functional-roles.generated.json,26fb7ed859f9b14dc4c1778b174aa476ab53b7e8
JP-F25.06-PROFESSIONAL,candidate,Public Affairs Manager,JF-F25,professional,"Perform and continuously improve public affairs work within Communications, Public Affairs & Investor Relations, producing controlled, timely and decision-useful outcomes.",F25,F25.06,FR-F25.06,,3,"Public Affairs plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",required,unclassified,unmapped,not-designed,not-tested,8140spitt/NuBlox-Digital-Applications,docs/architecture/job-architecture/generated/job-profiles.generated.json,1818ff2048cb3969ff588e733fd634963e0b6587,docs/architecture/job-architecture/generated/functional-roles.generated.json,26fb7ed859f9b14dc4c1778b174aa476ab53b7e8
JP-F25.07-PROFESSIONAL,candidate,Government Relations Manager,JF-F25,professional,"Perform and continuously improve government relations work within Communications, Public Affairs & Investor Relations, producing controlled, timely and decision-useful outcomes.",F25,F25.07,FR-F25.07,,4,"Government Relations plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",required,unclassified,unmapped,not-designed,not-tested,8140spitt/NuBlox-Digital-Applications,docs/architecture/job-architecture/generated/job-profiles.generated.json,1818ff2048cb3969ff588e733fd634963e0b6587,docs/architecture/job-architecture/generated/functional-roles.generated.json,26fb7ed859f9b14dc4c1778b174aa476ab53b7e8
JP-F25.08-PROFESSIONAL,candidate,Investor Relations Manager,JF-F25,professional,"Perform and continuously improve investor relations work within Communications, Public Affairs & Investor Relations, producing controlled, timely and decision-useful outcomes.",F25,F25.08,FR-F25.08,,3,"Investor Relations plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",required,unclassified,unmapped,not-designed,not-tested,8140spitt/NuBlox-Digital-Applications,docs/architecture/job-architecture/generated/job-profiles.generated.json,1818ff2048cb3969ff588e733fd634963e0b6587,docs/architecture/job-architecture/generated/functional-roles.generated.json,26fb7ed859f9b14dc4c1778b174aa476ab53b7e8
JP-F25.09-PROFESSIONAL,candidate,Annual Reporting Manager,JF-F25,professional,"Perform and continuously improve annual reporting work within Communications, Public Affairs & Investor Relations, producing controlled, timely and decision-useful outcomes.",F25,F25.09,FR-F25.09,,5,"Annual Reporting plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",required,unclassified,unmapped,not-designed,not-tested,8140spitt/NuBlox-Digital-Applications,docs/architecture/job-architecture/generated/job-profiles.generated.json,1818ff2048cb3969ff588e733fd634963e0b6587,docs/architecture/job-architecture/generated/functional-roles.generated.json,26fb7ed859f9b14dc4c1778b174aa476ab53b7e8
JP-F25.10-PROFESSIONAL,candidate,Stakeholder Engagement Manager,JF-F25,professional,"Perform and continuously improve stakeholder engagement work within Communications, Public Affairs & Investor Relations, producing controlled, timely and decision-useful outcomes.",F25,F25.10,FR-F25.10,,4,"Stakeholder Engagement plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",required,unclassified,unmapped,not-designed,not-tested,8140spitt/NuBlox-Digital-Applications,docs/architecture/job-architecture/generated/job-profiles.generated.json,1818ff2048cb3969ff588e733fd634963e0b6587,docs/architecture/job-architecture/generated/functional-roles.generated.json,26fb7ed859f9b14dc4c1778b174aa476ab53b7e8
JP-F25.11-PROFESSIONAL,candidate,Community Relations Manager,JF-F25,professional,"Perform and continuously improve community relations work within Communications, Public Affairs & Investor Relations, producing controlled, timely and decision-useful outcomes.",F25,F25.11,FR-F25.11,,3,"Community Relations plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",required,unclassified,unmapped,not-designed,not-tested,8140spitt/NuBlox-Digital-Applications,docs/architecture/job-architecture/generated/job-profiles.generated.json,1818ff2048cb3969ff588e733fd634963e0b6587,docs/architecture/job-architecture/generated/functional-roles.generated.json,26fb7ed859f9b14dc4c1778b174aa476ab53b7e8
JP-F25.12-PROFESSIONAL,candidate,Crisis Communications Manager,JF-F25,professional,"Perform and continuously improve crisis communications work within Communications, Public Affairs & Investor Relations, producing controlled, timely and decision-useful outcomes.",F25,F25.12,FR-F25.12,,4,"Crisis Communications plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",required,unclassified,unmapped,not-designed,not-tested,8140spitt/NuBlox-Digital-Applications,docs/architecture/job-architecture/generated/job-profiles.generated.json,1818ff2048cb3969ff588e733fd634963e0b6587,docs/architecture/job-architecture/generated/functional-roles.generated.json,26fb7ed859f9b14dc4c1778b174aa476ab53b7e8
JP-F26-FUNCTION-LEAD,candidate,"Head of Knowledge, Document & Records Management",JF-F26,head,"Provide accountable leadership for Knowledge, Document & Records Management, establishing direction, governance, resources, controls and performance expectations across the function.",F26,F26.01|F26.02|F26.03|F26.04|F26.05|F26.06|F26.07|F26.08|F26.09|F26.10,FR-F26.01|FR-F26.02|FR-F26.03|FR-F26.04|FR-F26.05|FR-F26.06|FR-F26.07|FR-F26.08|FR-F26.09|FR-F26.10,,43,"Knowledge, Document & Records Management strategy and operating plan | Function policies, standards and governance decisions | Resource and investment priorities | Performance, risk and assurance reporting | Improvement and capability roadmap",required,unclassified,unmapped,not-designed,not-tested,8140spitt/NuBlox-Digital-Applications,docs/architecture/job-architecture/generated/job-profiles.generated.json,1818ff2048cb3969ff588e733fd634963e0b6587,docs/architecture/job-architecture/generated/functional-roles.generated.json,26fb7ed859f9b14dc4c1778b174aa476ab53b7e8
JP-F26.01-PROFESSIONAL,candidate,Knowledge Manager,JF-F26,professional,"Perform and continuously improve knowledge strategy work within Knowledge, Document & Records Management, producing controlled, timely and decision-useful outcomes.",F26,F26.01,FR-F26.01,,3,"Knowledge Strategy plans, decisions and controlled records | Accurate evidence of completed work and approvals | Performance, exception and corrective-action information",required,unclassified,unmapped,not-designed,not-tested,8140spitt/NuBlox-Digital-Applications,docs/architecture/job-architecture/generated/job-profiles.generated.json,1818ff2048cb3969ff588e733fd634963e0b6587,docs/architecture/job-architecture/generated/functional-roles.generated.json,26fb7ed859f9b14dc4c1778b174aa476ab53b7e8
