capability_id,function_code,function_name,l2_id,l2_name,activity_sequence,activity_name,work_pattern,native_engine_ids,shared_platform_engine_ids,canonical_object_mapping_status,implementation_reconciliation_status,effective_date
"NCC-F27.06-001","F27","Portfolio, Programme & Project Management","F27.06","Project execution","1","Assign work","OPERATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.06-002","F27","Portfolio, Programme & Project Management","F27.06","Project execution","2","deliver outputs","OPERATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.06-003","F27","Portfolio, Programme & Project Management","F27.06","Project execution","3","monitor progress","ANALYSE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.06-004","F27","Portfolio, Programme & Project Management","F27.06","Project execution","4","manage issues","OPERATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.07-001","F27","Portfolio, Programme & Project Management","F27.07","Project control","1","Manage scope","OPERATE","NTE-044;NTE-045;NTE-037","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.07-002","F27","Portfolio, Programme & Project Management","F27.07","Project control","2","budget","OPERATE","NTE-044;NTE-045;NTE-037","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.07-003","F27","Portfolio, Programme & Project Management","F27.07","Project control","3","schedule","PLAN_OPTIMISE","NTE-044;NTE-045;NTE-037","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.07-004","F27","Portfolio, Programme & Project Management","F27.07","Project control","4","risks","OPERATE","NTE-044;NTE-045;NTE-037","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.07-005","F27","Portfolio, Programme & Project Management","F27.07","Project control","5","quality","OPERATE","NTE-044;NTE-045;NTE-037","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.08-001","F27","Portfolio, Programme & Project Management","F27.08","Project closure","1","Obtain acceptance","OPERATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.08-002","F27","Portfolio, Programme & Project Management","F27.08","Project closure","2","close finances","TRANSACT_EXECUTE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.08-003","F27","Portfolio, Programme & Project Management","F27.08","Project closure","3","release resources","TRANSACT_EXECUTE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.08-004","F27","Portfolio, Programme & Project Management","F27.08","Project closure","4","capture lessons","AUTHOR_CREATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.09-001","F27","Portfolio, Programme & Project Management","F27.09","PMO","1","Establish standards","AUTHOR_CREATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.09-002","F27","Portfolio, Programme & Project Management","F27.09","PMO","2","templates","OPERATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.09-003","F27","Portfolio, Programme & Project Management","F27.09","PMO","3","reporting","OPERATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.09-004","F27","Portfolio, Programme & Project Management","F27.09","PMO","4","assurance","OPERATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.09-005","F27","Portfolio, Programme & Project Management","F27.09","PMO","5","governance","OPERATE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.10-001","F27","Portfolio, Programme & Project Management","F27.10","Resource management","1","Forecast demand","PLAN_OPTIMISE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.10-002","F27","Portfolio, Programme & Project Management","F27.10","Resource management","2","allocate resources","PLAN_OPTIMISE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F27.10-003","F27","Portfolio, Programme & Project Management","F27.10","Resource management","3","monitor utilisation","ANALYSE","NTE-044;NTE-045","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.01-001","F28","Change & Transformation Management","F28.01","Transformation strategy","1","Define target state","AUTHOR_CREATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.01-002","F28","Change & Transformation Management","F28.01","Transformation strategy","2","transformation roadmap","AUTHOR_CREATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.01-003","F28","Change & Transformation Management","F28.01","Transformation strategy","3","governance","OPERATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.02-001","F28","Change & Transformation Management","F28.02","Change impact assessment","1","Identify affected processes","OPERATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.02-002","F28","Change & Transformation Management","F28.02","Change impact assessment","2","roles","OPERATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.02-003","F28","Change & Transformation Management","F28.02","Change impact assessment","3","systems","OPERATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.02-004","F28","Change & Transformation Management","F28.02","Change impact assessment","4","stakeholders","OPERATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.03-001","F28","Change & Transformation Management","F28.03","Stakeholder management","1","Identify stakeholders","OPERATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.03-002","F28","Change & Transformation Management","F28.03","Stakeholder management","2","assess influence","ANALYSE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.03-003","F28","Change & Transformation Management","F28.03","Stakeholder management","3","develop engagement plan","PLAN_OPTIMISE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.04-001","F28","Change & Transformation Management","F28.04","Change communications","1","Develop messages","AUTHOR_CREATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.04-002","F28","Change & Transformation Management","F28.04","Change communications","2","communication plan","PLAN_OPTIMISE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.04-003","F28","Change & Transformation Management","F28.04","Change communications","3","issue communications","COMMUNICATE_PUBLISH","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.05-001","F28","Change & Transformation Management","F28.05","Training/readiness","1","Assess skills","ANALYSE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.05-002","F28","Change & Transformation Management","F28.05","Training/readiness","2","develop training","AUTHOR_CREATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.05-003","F28","Change & Transformation Management","F28.05","Training/readiness","3","deliver","OPERATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.05-004","F28","Change & Transformation Management","F28.05","Training/readiness","4","assess readiness","ANALYSE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.06-001","F28","Change & Transformation Management","F28.06","Adoption management","1","Monitor adoption","ANALYSE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.06-002","F28","Change & Transformation Management","F28.06","Adoption management","2","identify resistance","OPERATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.06-003","F28","Change & Transformation Management","F28.06","Adoption management","3","intervene","OPERATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.06-004","F28","Change & Transformation Management","F28.06","Adoption management","4","reinforce","OPERATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.07-001","F28","Change & Transformation Management","F28.07","Organisational transition","1","Transition roles","OPERATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.07-002","F28","Change & Transformation Management","F28.07","Organisational transition","2","structures","OPERATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.07-003","F28","Change & Transformation Management","F28.07","Organisational transition","3","processes","OPERATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.07-004","F28","Change & Transformation Management","F28.07","Organisational transition","4","technology","OPERATE","NTE-046","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.08-001","F28","Change & Transformation Management","F28.08","Benefits tracking","1","Establish benefit targets","AUTHOR_CREATE","NTE-046;NTE-013","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.08-002","F28","Change & Transformation Management","F28.08","Benefits tracking","2","monitor","ANALYSE","NTE-046;NTE-013","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.08-003","F28","Change & Transformation Management","F28.08","Benefits tracking","3","validate","ASSURE_VERIFY","NTE-046;NTE-013","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F28.08-004","F28","Change & Transformation Management","F28.08","Benefits tracking","4","report","OPERATE","NTE-046;NTE-013","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.01-001","F29","Business Process & Continuous Improvement","F29.01","Process architecture","1","Define process hierarchy","AUTHOR_CREATE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.01-002","F29","Business Process & Continuous Improvement","F29.01","Process architecture","2","assign process IDs","OPERATE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.01-003","F29","Business Process & Continuous Improvement","F29.01","Process architecture","3","map relationships","AUTHOR_CREATE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.02-001","F29","Business Process & Continuous Improvement","F29.02","Process ownership","1","Appoint owner","OPERATE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.02-002","F29","Business Process & Continuous Improvement","F29.02","Process ownership","2","define accountability","AUTHOR_CREATE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.02-003","F29","Business Process & Continuous Improvement","F29.02","Process ownership","3","establish governance","AUTHOR_CREATE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.03-001","F29","Business Process & Continuous Improvement","F29.03","Process modelling","1","Discover process","OPERATE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.03-002","F29","Business Process & Continuous Improvement","F29.03","Process modelling","2","map current state","AUTHOR_CREATE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.03-003","F29","Business Process & Continuous Improvement","F29.03","Process modelling","3","document inputs/outputs/controls","AUTHOR_CREATE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.04-001","F29","Business Process & Continuous Improvement","F29.04","Process analysis","1","Measure cycle time","ANALYSE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.04-002","F29","Business Process & Continuous Improvement","F29.04","Process analysis","2","cost","OPERATE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.04-003","F29","Business Process & Continuous Improvement","F29.04","Process analysis","3","defects","OPERATE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.04-004","F29","Business Process & Continuous Improvement","F29.04","Process analysis","4","hand-offs","OPERATE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.04-005","F29","Business Process & Continuous Improvement","F29.04","Process analysis","5","bottlenecks","OPERATE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.05-001","F29","Business Process & Continuous Improvement","F29.05","Process redesign","1","Design future state","AUTHOR_CREATE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.05-002","F29","Business Process & Continuous Improvement","F29.05","Process redesign","2","eliminate waste","OPERATE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.05-003","F29","Business Process & Continuous Improvement","F29.05","Process redesign","3","simplify","OPERATE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.05-004","F29","Business Process & Continuous Improvement","F29.05","Process redesign","4","standardise","OPERATE","NTE-047;NTE-048","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.06-001","F29","Business Process & Continuous Improvement","F29.06","SOP management","1","Draft procedure","AUTHOR_CREATE","NTE-047;NTE-048;NTE-043","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.06-002","F29","Business Process & Continuous Improvement","F29.06","SOP management","2","review","OPERATE","NTE-047;NTE-048;NTE-043","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.06-003","F29","Business Process & Continuous Improvement","F29.06","SOP management","3","approve","GOVERN_DECIDE","NTE-047;NTE-048;NTE-043","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.06-004","F29","Business Process & Continuous Improvement","F29.06","SOP management","4","publish","COMMUNICATE_PUBLISH","NTE-047;NTE-048;NTE-043","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
"NCC-F29.06-005","F29","Business Process & Continuous Improvement","F29.06","SOP management","5","revise","OPERATE","NTE-047;NTE-048;NTE-043","NTE-002;NTE-003;NTE-004;NTE-005;NTE-007;NTE-008;NTE-009","CANONICAL_OBJECT_MAPPING_PENDING","IMPLEMENTATION_RECONCILIATION_PENDING","2026-09-21"
