activity_id,workspace,subfunction_id,subfunction,activity,aggregate_id,object_model_id,object_name,action,access_mode,approval_required,decision_required,evidence_required,secondary_aggregates
F25.07.A02,F25,F25.07,Government Relations,conduct engagement,AGG-25-EXTERNAL-AFFAIRS-ISSUE,KRC-EXTERNAL-AFFAIRS-ISSUE,External Affairs / Media,execute,command,false,false,true,AGG-03-CUSTOMER-CASE|AGG-25-COMMUNICATIONS
F25.07.A03,F25,F25.07,Government Relations,prepare submissions,AGG-25-EXTERNAL-AFFAIRS-ISSUE,KRC-EXTERNAL-AFFAIRS-ISSUE,External Affairs / Media,execute,command,false,false,true,AGG-03-CUSTOMER-CASE|AGG-25-COMMUNICATIONS
F25.07.A04,F25,F25.07,Government Relations,track commitments,AGG-25-EXTERNAL-AFFAIRS-ISSUE,KRC-EXTERNAL-AFFAIRS-ISSUE,External Affairs / Media,monitor,query,false,false,false,AGG-03-CUSTOMER-CASE|AGG-25-COMMUNICATIONS
F25.08.A01,F25,F25.08,Investor Relations,Prepare results communications,AGG-25-STAKEHOLDER-PLAN,KRC-STAKEHOLDER-PLAN,Investor / Stakeholder Engagement,execute,command,false,false,true,AGG-19-LEDGER|AGG-25-COMMUNICATIONS
F25.08.A02,F25,F25.08,Investor Relations,investor presentations,AGG-25-STAKEHOLDER-PLAN,KRC-STAKEHOLDER-PLAN,Investor / Stakeholder Engagement,execute,command,false,false,true,AGG-19-LEDGER|AGG-25-COMMUNICATIONS
F25.08.A03,F25,F25.08,Investor Relations,manage enquiries,AGG-25-STAKEHOLDER-PLAN,KRC-STAKEHOLDER-PLAN,Investor / Stakeholder Engagement,configure,command,false,false,true,AGG-19-LEDGER|AGG-25-COMMUNICATIONS
F25.09.A01,F25,F25.09,Annual Reporting,Gather content,AGG-25-COMMUNICATIONS,KRC-COMMS-PLAN,Communications Plan / Item,execute,command,false,false,true,AGG-07-INFORMATION
F25.09.A02,F25,F25.09,Annual Reporting,prepare narrative,AGG-25-COMMUNICATIONS,KRC-COMMS-PLAN,Communications Plan / Item,execute,command,false,false,true,AGG-07-INFORMATION
F25.09.A03,F25,F25.09,Annual Reporting,review,AGG-25-COMMUNICATIONS,KRC-COMMS-PLAN,Communications Plan / Item,review,command,false,false,true,AGG-07-INFORMATION
F25.09.A04,F25,F25.09,Annual Reporting,approve,AGG-25-COMMUNICATIONS,KRC-COMMS-PLAN,Communications Plan / Item,approve,command,true,true,true,AGG-07-INFORMATION
F25.09.A05,F25,F25.09,Annual Reporting,publish,AGG-25-COMMUNICATIONS,KRC-COMMS-PLAN,Communications Plan / Item,publish,command,true,true,true,AGG-07-INFORMATION
F25.10.A01,F25,F25.10,Stakeholder Engagement,Identify stakeholders,AGG-25-STAKEHOLDER-ENGAGEMENT,KRC-STAKEHOLDER-ENGAGEMENT,Stakeholder Engagement,analyse,query,false,false,false,AGG-25-COMMUNICATIONS
F25.10.A02,F25,F25.10,Stakeholder Engagement,map interests,AGG-25-STAKEHOLDER-ENGAGEMENT,KRC-STAKEHOLDER-ENGAGEMENT,Stakeholder Engagement,analyse,query,false,false,false,AGG-25-COMMUNICATIONS
F25.10.A03,F25,F25.10,Stakeholder Engagement,plan engagement,AGG-25-STAKEHOLDER-ENGAGEMENT,KRC-STAKEHOLDER-ENGAGEMENT,Stakeholder Engagement,allocate,command,false,false,true,AGG-25-COMMUNICATIONS
F25.10.A04,F25,F25.10,Stakeholder Engagement,record feedback,AGG-25-STAKEHOLDER-ENGAGEMENT,KRC-STAKEHOLDER-ENGAGEMENT,Stakeholder Engagement,record,command,false,false,true,AGG-25-COMMUNICATIONS
F25.11.A01,F25,F25.11,Community Relations,Manage local engagement,AGG-25-STAKEHOLDER-ENGAGEMENT,KRC-STAKEHOLDER-ENGAGEMENT,Stakeholder Engagement,configure,command,false,false,true,AGG-25-COMMUNICATIONS
F25.11.A02,F25,F25.11,Community Relations,sponsorship,AGG-25-STAKEHOLDER-ENGAGEMENT,KRC-STAKEHOLDER-ENGAGEMENT,Stakeholder Engagement,execute,command,false,false,true,AGG-25-COMMUNICATIONS
F25.11.A03,F25,F25.11,Community Relations,community programmes,AGG-25-STAKEHOLDER-ENGAGEMENT,KRC-STAKEHOLDER-ENGAGEMENT,Stakeholder Engagement,execute,command,false,false,true,AGG-25-COMMUNICATIONS
F25.12.A01,F25,F25.12,Crisis Communications,Develop response message,AGG-25-COMMUNICATIONS,KRC-COMMS-PLAN,Communications Plan / Item,create,command,false,false,true,AGG-07-INFORMATION
F25.12.A02,F25,F25.12,Crisis Communications,approve spokesperson,AGG-25-COMMUNICATIONS,KRC-COMMS-PLAN,Communications Plan / Item,approve,command,true,true,true,AGG-07-INFORMATION
F25.12.A03,F25,F25.12,Crisis Communications,monitor media,AGG-25-COMMUNICATIONS,KRC-COMMS-PLAN,Communications Plan / Item,monitor,query,false,false,false,AGG-07-INFORMATION
F25.12.A04,F25,F25.12,Crisis Communications,respond,AGG-25-COMMUNICATIONS,KRC-COMMS-PLAN,Communications Plan / Item,execute,command,false,false,true,AGG-07-INFORMATION
F26.01.A01,F26,F26.01,Knowledge Strategy,Identify critical knowledge,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,analyse,query,false,false,false,AGG-24-DATA
F26.01.A02,F26,F26.01,Knowledge Strategy,define governance,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,create,command,false,false,true,AGG-24-DATA
F26.01.A03,F26,F26.01,Knowledge Strategy,establish knowledge platforms,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,create,command,false,false,true,AGG-24-DATA
F26.02.A01,F26,F26.02,Knowledge Capture,Document experience,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,record,command,false,false,true,AGG-24-DATA
F26.02.A02,F26,F26.02,Knowledge Capture,lessons learned,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,execute,command,false,false,true,AGG-24-DATA
F26.02.A03,F26,F26.02,Knowledge Capture,expertise,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,execute,command,false,false,true,AGG-24-DATA
F26.02.A04,F26,F26.02,Knowledge Capture,procedures,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,execute,command,false,false,true,AGG-24-DATA
F26.03.A01,F26,F26.03,Knowledge Sharing,Publish knowledge,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,publish,command,true,true,true,AGG-24-DATA
F26.03.A02,F26,F26.03,Knowledge Sharing,communities of practice,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,execute,command,false,false,true,AGG-24-DATA
F26.03.A03,F26,F26.03,Knowledge Sharing,collaboration,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,execute,command,false,false,true,AGG-24-DATA
F26.03.A04,F26,F26.03,Knowledge Sharing,search,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,read,query,false,false,false,AGG-24-DATA
F26.04.A01,F26,F26.04,Knowledge Maintenance,Review articles,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,review,command,false,false,true,AGG-24-DATA
F26.04.A02,F26,F26.04,Knowledge Maintenance,update,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,change,command,false,false,true,AGG-24-DATA
F26.04.A03,F26,F26.04,Knowledge Maintenance,approve,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,approve,command,true,true,true,AGG-24-DATA
F26.04.A04,F26,F26.04,Knowledge Maintenance,retire obsolete content,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,retire,command,false,false,true,AGG-24-DATA
F26.05.A01,F26,F26.05,Document Management,Create,AGG-07-INFORMATION,CBO-INFORMATION-CONTAINER,Information Container,create,command,false,false,true,
F26.05.A02,F26,F26.05,Document Management,classify,AGG-07-INFORMATION,CBO-INFORMATION-CONTAINER,Information Container,execute,command,false,false,true,
F26.05.A03,F26,F26.05,Document Management,review,AGG-07-INFORMATION,CBO-INFORMATION-CONTAINER,Information Container,review,command,false,false,true,
F26.05.A04,F26,F26.05,Document Management,approve,AGG-07-INFORMATION,CBO-INFORMATION-CONTAINER,Information Container,approve,command,true,true,true,
F26.05.A05,F26,F26.05,Document Management,version,AGG-07-INFORMATION,CBO-INFORMATION-CONTAINER,Information Container,execute,command,false,false,true,
F26.05.A06,F26,F26.05,Document Management,publish,AGG-07-INFORMATION,CBO-INFORMATION-CONTAINER,Information Container,publish,command,true,true,true,
F26.06.A01,F26,F26.06,Records Management,Declare record,AGG-25-RECORDS,KRC-RECORD-SERIES,Record Series / File,execute,command,false,false,true,AGG-28-RETENTION
F26.06.A02,F26,F26.06,Records Management,classify,AGG-25-RECORDS,KRC-RECORD-SERIES,Record Series / File,execute,command,false,false,true,AGG-28-RETENTION
F26.06.A03,F26,F26.06,Records Management,retain,AGG-25-RECORDS,KRC-RECORD-SERIES,Record Series / File,execute,command,false,false,true,AGG-28-RETENTION
F26.06.A04,F26,F26.06,Records Management,archive,AGG-25-RECORDS,KRC-RECORD-SERIES,Record Series / File,retire,command,false,false,true,AGG-28-RETENTION
F26.06.A05,F26,F26.06,Records Management,dispose,AGG-25-RECORDS,KRC-RECORD-SERIES,Record Series / File,retire,command,false,false,true,AGG-28-RETENTION
F26.07.A01,F26,F26.07,Controlled Documents,Draft procedure,AGG-07-INFORMATION,CBO-INFORMATION-CONTAINER,Information Container,create,command,false,false,true,
F26.07.A02,F26,F26.07,Controlled Documents,approve,AGG-07-INFORMATION,CBO-INFORMATION-CONTAINER,Information Container,approve,command,true,true,true,
F26.07.A03,F26,F26.07,Controlled Documents,issue revision,AGG-07-INFORMATION,CBO-INFORMATION-CONTAINER,Information Container,issue,command,false,false,true,
F26.07.A04,F26,F26.07,Controlled Documents,withdraw obsolete versions,AGG-07-INFORMATION,CBO-INFORMATION-CONTAINER,Information Container,cancel,command,false,false,true,
F26.08.A01,F26,F26.08,Records Retention,Establish schedules,AGG-25-RECORDS,KRC-RECORD-SERIES,Record Series / File,create,command,false,false,true,AGG-28-RETENTION
F26.08.A02,F26,F26.08,Records Retention,apply holds,AGG-25-RECORDS,KRC-RECORD-SERIES,Record Series / File,execute,command,false,false,true,AGG-28-RETENTION
F26.08.A03,F26,F26.08,Records Retention,review retention,AGG-25-RECORDS,KRC-RECORD-SERIES,Record Series / File,review,command,false,false,true,AGG-28-RETENTION
F26.08.A04,F26,F26.08,Records Retention,destroy,AGG-25-RECORDS,KRC-RECORD-SERIES,Record Series / File,retire,command,false,false,true,AGG-28-RETENTION
F26.09.A01,F26,F26.09,Enterprise Search,Index information,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,execute,command,false,false,true,AGG-24-DATA
F26.09.A02,F26,F26.09,Enterprise Search,maintain metadata,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,change,command,false,false,true,AGG-24-DATA
F26.09.A03,F26,F26.09,Enterprise Search,tune search,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,execute,command,false,false,true,AGG-24-DATA
F26.09.A04,F26,F26.09,Enterprise Search,manage permissions,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,configure,command,false,false,true,AGG-24-DATA
F26.10.A01,F26,F26.10,Lessons Learned,Capture lesson,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,create,command,false,false,true,AGG-24-DATA
F26.10.A02,F26,F26.10,Lessons Learned,classify,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,execute,command,false,false,true,AGG-24-DATA
F26.10.A03,F26,F26.10,Lessons Learned,approve,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,approve,command,true,true,true,AGG-24-DATA
F26.10.A04,F26,F26.10,Lessons Learned,disseminate,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,execute,command,false,false,true,AGG-24-DATA
F26.10.A05,F26,F26.10,Lessons Learned,incorporate into process,AGG-25-KNOWLEDGE,KRC-KNOWLEDGE-ARTICLE,Knowledge Article / Collection,execute,command,false,false,true,AGG-24-DATA
F27.01.A01,F27,F27.01,Portfolio Management,Capture initiatives,AGG-06-PORTFOLIO,DEL-PORTFOLIO,Portfolio / Programme,create,command,false,false,true,AGG-27-DECISION|AGG-06-PROJECT
F27.01.A02,F27,F27.01,Portfolio Management,score,AGG-06-PORTFOLIO,DEL-PORTFOLIO,Portfolio / Programme,execute,command,false,false,true,AGG-27-DECISION|AGG-06-PROJECT
F27.01.A03,F27,F27.01,Portfolio Management,prioritise,AGG-06-PORTFOLIO,DEL-PORTFOLIO,Portfolio / Programme,execute,command,false,true,true,AGG-27-DECISION|AGG-06-PROJECT
F27.01.A04,F27,F27.01,Portfolio Management,approve,AGG-06-PORTFOLIO,DEL-PORTFOLIO,Portfolio / Programme,approve,command,true,true,true,AGG-27-DECISION|AGG-06-PROJECT
F27.01.A05,F27,F27.01,Portfolio Management,balance portfolio,AGG-06-PORTFOLIO,DEL-PORTFOLIO,Portfolio / Programme,execute,command,false,false,true,AGG-27-DECISION|AGG-06-PROJECT
F27.02.A01,F27,F27.02,Investment Governance,Develop business case,AGG-06-PORTFOLIO,DEL-PORTFOLIO,Portfolio / Programme,create,command,false,false,true,AGG-27-DECISION|AGG-06-PROJECT
F27.02.A02,F27,F27.02,Investment Governance,review,AGG-06-PORTFOLIO,DEL-PORTFOLIO,Portfolio / Programme,review,command,false,false,true,AGG-27-DECISION|AGG-06-PROJECT
F27.02.A03,F27,F27.02,Investment Governance,approve/reject,AGG-06-PORTFOLIO,DEL-PORTFOLIO,Portfolio / Programme,approve,command,true,true,true,AGG-27-DECISION|AGG-06-PROJECT
F27.02.A04,F27,F27.02,Investment Governance,release funding,AGG-06-PORTFOLIO,DEL-PORTFOLIO,Portfolio / Programme,publish,command,true,true,true,AGG-27-DECISION|AGG-06-PROJECT
F27.03.A01,F27,F27.03,Programme Management,Establish programme,AGG-06-PORTFOLIO,DEL-PORTFOLIO,Portfolio / Programme,create,command,false,false,true,AGG-27-DECISION|AGG-06-PROJECT
F27.03.A02,F27,F27.03,Programme Management,coordinate projects,AGG-06-PORTFOLIO,DEL-PORTFOLIO,Portfolio / Programme,execute,command,false,false,true,AGG-27-DECISION|AGG-06-PROJECT
F27.03.A03,F27,F27.03,Programme Management,manage dependencies,AGG-06-PORTFOLIO,DEL-PORTFOLIO,Portfolio / Programme,configure,command,false,false,true,AGG-27-DECISION|AGG-06-PROJECT
F27.03.A04,F27,F27.03,Programme Management,report outcomes,AGG-06-PORTFOLIO,DEL-PORTFOLIO,Portfolio / Programme,execute,command,false,false,true,AGG-27-DECISION|AGG-06-PROJECT
F27.04.A01,F27,F27.04,Project Initiation,Define scope,AGG-06-PROJECT,CBO-PROJECT,Project,create,command,false,false,true,
F27.04.A02,F27,F27.04,Project Initiation,objectives,AGG-06-PROJECT,CBO-PROJECT,Project,execute,command,false,false,true,
F27.04.A03,F27,F27.04,Project Initiation,sponsor,AGG-06-PROJECT,CBO-PROJECT,Project,execute,command,false,false,true,
F27.04.A04,F27,F27.04,Project Initiation,stakeholders,AGG-06-PROJECT,CBO-PROJECT,Project,execute,command,false,false,true,
F27.04.A05,F27,F27.04,Project Initiation,charter,AGG-06-PROJECT,CBO-PROJECT,Project,execute,command,false,false,true,
F27.05.A01,F27,F27.05,Project Planning,Build schedule,AGG-06-SCHEDULE,DEL-SCHEDULE,Project Schedule / Plan,create,command,false,false,true,AGG-06-WBS
F27.05.A02,F27,F27.05,Project Planning,budget,AGG-06-SCHEDULE,DEL-SCHEDULE,Project Schedule / Plan,execute,command,false,false,true,AGG-06-WBS
F27.05.A03,F27,F27.05,Project Planning,resource plan,AGG-06-SCHEDULE,DEL-SCHEDULE,Project Schedule / Plan,allocate,command,false,false,true,AGG-06-WBS
F27.05.A04,F27,F27.05,Project Planning,risk plan,AGG-06-SCHEDULE,DEL-SCHEDULE,Project Schedule / Plan,execute,command,false,false,true,AGG-06-WBS
F27.06.A01,F27,F27.06,Project Execution,Assign work,AGG-06-PROJECT,CBO-PROJECT,Project Execution / Close,allocate,command,false,false,true,AGG-15-HANDOVER
F27.06.A02,F27,F27.06,Project Execution,deliver outputs,AGG-06-PROJECT,CBO-PROJECT,Project Execution / Close,execute,command,false,false,true,AGG-15-HANDOVER
F27.06.A03,F27,F27.06,Project Execution,monitor progress,AGG-06-PROJECT,CBO-PROJECT,Project Execution / Close,monitor,query,false,false,false,AGG-15-HANDOVER
F27.06.A04,F27,F27.06,Project Execution,manage issues,AGG-06-PROJECT,CBO-PROJECT,Project Execution / Close,configure,command,false,false,true,AGG-15-HANDOVER
F27.07.A01,F27,F27.07,Project Control,Manage scope,AGG-06-PROJECT-CONTROLS,DEL-PERFORMANCE-CALCULATION-RUN,Project Controls,configure,command,false,false,true,AGG-06-SCHEDULE|AGG-19-LEDGER
F27.07.A02,F27,F27.07,Project Control,budget,AGG-06-PROJECT-CONTROLS,DEL-PERFORMANCE-CALCULATION-RUN,Project Controls,execute,command,false,false,true,AGG-06-SCHEDULE|AGG-19-LEDGER
F27.07.A03,F27,F27.07,Project Control,schedule,AGG-06-PROJECT-CONTROLS,DEL-PERFORMANCE-CALCULATION-RUN,Project Controls,allocate,command,false,false,true,AGG-06-SCHEDULE|AGG-19-LEDGER
F27.07.A04,F27,F27.07,Project Control,risks,AGG-06-PROJECT-CONTROLS,DEL-PERFORMANCE-CALCULATION-RUN,Project Controls,execute,command,false,false,true,AGG-06-SCHEDULE|AGG-19-LEDGER
F27.07.A05,F27,F27.07,Project Control,quality,AGG-06-PROJECT-CONTROLS,DEL-PERFORMANCE-CALCULATION-RUN,Project Controls,execute,command,false,false,true,AGG-06-SCHEDULE|AGG-19-LEDGER
F27.08.A01,F27,F27.08,Project Closure,Obtain acceptance,AGG-06-PROJECT,CBO-PROJECT,Project Execution / Close,execute,command,false,false,true,AGG-15-HANDOVER
F27.08.A02,F27,F27.08,Project Closure,close finances,AGG-06-PROJECT,CBO-PROJECT,Project Execution / Close,close,command,false,false,true,AGG-15-HANDOVER
F27.08.A03,F27,F27.08,Project Closure,release resources,AGG-06-PROJECT,CBO-PROJECT,Project Execution / Close,publish,command,true,true,true,AGG-15-HANDOVER
F27.08.A04,F27,F27.08,Project Closure,capture lessons,AGG-06-PROJECT,CBO-PROJECT,Project Execution / Close,create,command,false,false,true,AGG-15-HANDOVER
F27.09.A01,F27,F27.09,PMO,Establish standards,AGG-06-PORTFOLIO,DEL-PORTFOLIO,PMO / Portfolio Governance,create,command,false,false,true,AGG-02-PERFORMANCE|AGG-06-PROJECT
F27.09.A02,F27,F27.09,PMO,templates,AGG-06-PORTFOLIO,DEL-PORTFOLIO,PMO / Portfolio Governance,execute,command,false,false,true,AGG-02-PERFORMANCE|AGG-06-PROJECT
F27.09.A03,F27,F27.09,PMO,reporting,AGG-06-PORTFOLIO,DEL-PORTFOLIO,PMO / Portfolio Governance,execute,command,false,false,true,AGG-02-PERFORMANCE|AGG-06-PROJECT
F27.09.A04,F27,F27.09,PMO,assurance,AGG-06-PORTFOLIO,DEL-PORTFOLIO,PMO / Portfolio Governance,execute,command,false,false,true,AGG-02-PERFORMANCE|AGG-06-PROJECT
F27.09.A05,F27,F27.09,PMO,governance,AGG-06-PORTFOLIO,DEL-PORTFOLIO,PMO / Portfolio Governance,configure,command,false,false,true,AGG-02-PERFORMANCE|AGG-06-PROJECT
F27.10.A01,F27,F27.10,Resource Management,Forecast demand,AGG-18-WORKFORCE-ALLOCATION,HCM-WORKFORCE-ALLOCATION,Workforce Allocation,analyse,query,false,false,false,AGG-06-PROJECT|AGG-18-WORKFORCE
F27.10.A02,F27,F27.10,Resource Management,allocate resources,AGG-18-WORKFORCE-ALLOCATION,HCM-WORKFORCE-ALLOCATION,Workforce Allocation,allocate,command,false,false,true,AGG-06-PROJECT|AGG-18-WORKFORCE
F27.10.A03,F27,F27.10,Resource Management,monitor utilisation,AGG-18-WORKFORCE-ALLOCATION,HCM-WORKFORCE-ALLOCATION,Workforce Allocation,monitor,query,false,false,false,AGG-06-PROJECT|AGG-18-WORKFORCE
F28.01.A01,F28,F28.01,Transformation Strategy,Define target state,AGG-26-TRANSFORMATION,TRANS-INITIATIVE,Transformation Initiative,create,command,false,false,true,AGG-02-STRATEGY
F28.01.A02,F28,F28.01,Transformation Strategy,transformation roadmap,AGG-26-TRANSFORMATION,TRANS-INITIATIVE,Transformation Initiative,execute,command,false,false,true,AGG-02-STRATEGY
F28.01.A03,F28,F28.01,Transformation Strategy,governance,AGG-26-TRANSFORMATION,TRANS-INITIATIVE,Transformation Initiative,configure,command,false,false,true,AGG-02-STRATEGY
F28.02.A01,F28,F28.02,Change Impact Assessment,Identify affected processes,AGG-26-TRANSFORMATION,TRANS-CHANGE-IMPACT-ASSESSMENT,Change Impact Assessment,analyse,query,false,false,false,
F28.02.A02,F28,F28.02,Change Impact Assessment,roles,AGG-26-TRANSFORMATION,TRANS-CHANGE-IMPACT-ASSESSMENT,Change Impact Assessment,execute,command,false,false,true,
F28.02.A03,F28,F28.02,Change Impact Assessment,systems,AGG-26-TRANSFORMATION,TRANS-CHANGE-IMPACT-ASSESSMENT,Change Impact Assessment,execute,command,false,false,true,
F28.02.A04,F28,F28.02,Change Impact Assessment,stakeholders,AGG-26-TRANSFORMATION,TRANS-CHANGE-IMPACT-ASSESSMENT,Change Impact Assessment,execute,command,false,false,true,
F28.03.A01,F28,F28.03,Stakeholder Management,Identify stakeholders,AGG-26-STAKEHOLDER-COHORT,TRANS-STAKEHOLDER-COHORT,Change Stakeholder / Communication,analyse,query,false,false,false,AGG-25-COMMUNICATIONS|AGG-26-TRANSFORMATION
F28.03.A02,F28,F28.03,Stakeholder Management,assess influence,AGG-26-STAKEHOLDER-COHORT,TRANS-STAKEHOLDER-COHORT,Change Stakeholder / Communication,review,command,false,false,true,AGG-25-COMMUNICATIONS|AGG-26-TRANSFORMATION
F28.03.A03,F28,F28.03,Stakeholder Management,develop engagement plan,AGG-26-STAKEHOLDER-COHORT,TRANS-STAKEHOLDER-COHORT,Change Stakeholder / Communication,create,command,false,false,true,AGG-25-COMMUNICATIONS|AGG-26-TRANSFORMATION
F28.04.A01,F28,F28.04,Change Communications,Develop messages,AGG-26-STAKEHOLDER-COHORT,TRANS-STAKEHOLDER-COHORT,Change Stakeholder / Communication,create,command,false,false,true,AGG-25-COMMUNICATIONS|AGG-26-TRANSFORMATION
F28.04.A02,F28,F28.04,Change Communications,communication plan,AGG-26-STAKEHOLDER-COHORT,TRANS-STAKEHOLDER-COHORT,Change Stakeholder / Communication,execute,command,false,false,true,AGG-25-COMMUNICATIONS|AGG-26-TRANSFORMATION
F28.04.A03,F28,F28.04,Change Communications,issue communications,AGG-26-STAKEHOLDER-COHORT,TRANS-STAKEHOLDER-COHORT,Change Stakeholder / Communication,issue,command,false,false,true,AGG-25-COMMUNICATIONS|AGG-26-TRANSFORMATION
F28.05.A01,F28,F28.05,Training / Readiness,Assess skills,AGG-26-TRANSFORMATION,TRANS-READINESS-PLAN,Readiness / Adoption,review,command,false,false,true,AGG-18-LEARNING
F28.05.A02,F28,F28.05,Training / Readiness,develop training,AGG-26-TRANSFORMATION,TRANS-READINESS-PLAN,Readiness / Adoption,create,command,false,false,true,AGG-18-LEARNING
